task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,manas,samskara_mean,moha_fraction,retrograde_fired,manas_peak_fraction
0,3,7,1.959734,0.377097,0,1.005764,0.0,0.396592,0.0,0.381756,0.083717,0.366476,0.472708,0.0,1.0,0.01381,0.0,0,0.536133
0,3,8,1.869773,0.372376,0,1.005476,0.0,0.394171,0.0,0.381287,0.083379,0.366594,0.475337,0.0,1.0,0.013868,0.0,0,0.557129
0,3,9,1.917044,0.371672,0,1.005202,0.0,0.391921,0.0,0.380806,0.08184,0.366696,0.477954,0.0,1.0,0.013909,0.0,0,0.561523
0,3,10,1.814055,0.400035,0,1.004942,0.0,0.392732,0.0,0.381768,0.078558,0.367362,0.480558,0.0,1.0,0.013919,0.0,0,0.548828
0,3,11,1.690896,0.392075,0,1.004695,0.0,0.392666,0.0,0.382283,0.077495,0.367857,0.483149,0.0,1.0,0.013955,0.0,0,0.558594
0,3,12,1.825459,0.394599,0,1.00446,0.0,0.39286,0.0,0.382899,0.076058,0.368392,0.485726,0.0,1.0,0.013985,0.0,0,0.5625
0,3,13,1.867264,0.384039,0,1.004237,0.0,0.391978,0.0,0.382956,0.074421,0.368704,0.488291,0.0,1.0,0.014009,0.0,0,0.554199
0,3,14,1.85939,0.337021,0,1.004025,0.0,0.386482,0.0,0.380659,0.074771,0.368071,0.490844,0.0,1.0,0.01406,0.0,0,0.514648
0,3,15,1.798048,0.345106,0,1.003824,0.0,0.382344,0.0,0.378881,0.074172,0.367612,0.493383,0.0,1.0,0.014098,0.0,0,0.54834
0,3,16,1.743795,0.37452,0,1.003633,0.0,0.381562,0.0,0.378663,0.072912,0.36775,0.49591,0.0,1.0,0.014124,0.0,0,0.549316
0,3,17,1.741268,0.386809,0,1.003451,0.0,0.382087,0.0,0.379071,0.071806,0.368131,0.498424,0.0,1.0,0.01415,0.0,0,0.552246
0,3,18,1.861254,0.404079,0,1.003278,0.0,0.384286,0.0,0.380321,0.070433,0.36885,0.500926,0.0,1.0,0.014171,0.0,0,0.557129
0,3,19,1.693246,0.35222,0,1.003114,0.0,0.381079,0.0,0.378916,0.072655,0.368517,0.503415,0.0,1.0,0.014243,0.0,0,0.517578
0,3,20,1.864553,0.345142,0,1.002959,0.0,0.377486,0.0,0.377227,0.072187,0.36805,0.505891,0.0,1.0,0.014283,0.0,0,0.554199
0,3,21,1.677365,0.355338,0,1.002811,0.0,0.375271,0.0,0.376133,0.072398,0.367796,0.508356,0.0,1.0,0.014332,0.0,0,0.522461
0,3,22,1.805096,0.380656,0,1.00267,0.0,0.375809,0.0,0.376359,0.072762,0.368053,0.510808,0.0,1.0,0.014383,0.0,0,0.557617
0,3,23,1.843785,0.337735,0,1.002537,0.0,0.372002,0.0,0.374428,0.075397,0.367446,0.513248,0.0,1.0,0.014469,0.0,0,0.517578
0,3,24,1.768309,0.367503,0,1.00241,0.0,0.371552,0.0,0.374082,0.076919,0.367448,0.515675,0.0,1.0,0.014547,0.0,0,0.558105
0,3,25,1.740009,0.386541,0,1.002289,0.0,0.373051,0.0,0.374705,0.078625,0.367829,0.518091,0.0,1.0,0.014634,0.0,0,0.55957
0,3,26,1.877308,0.394427,0,1.002175,0.0,0.375189,0.0,0.375691,0.080674,0.368361,0.520495,0.0,1.0,0.014731,0.0,0,0.557129
0,3,27,1.808397,0.384304,0,1.002066,0.0,0.3761,0.0,0.376121,0.081531,0.36868,0.522886,0.0,1.0,0.014816,0.0,0,0.552734
0,3,28,1.778305,0.373867,0,1.001963,0.0,0.375877,0.0,0.376009,0.08251,0.368784,0.525266,0.0,1.0,0.014907,0.0,0,0.558105
0,3,29,1.858837,0.362166,0,1.001865,0.0,0.374506,0.0,0.375316,0.086418,0.368652,0.527633,0.0,1.0,0.015042,0.0,0,0.54248
0,3,30,1.663556,0.377489,0,1.001771,0.0,0.374804,0.0,0.375425,0.090521,0.368828,0.529989,0.0,1.0,0.015189,0.0,0,0.526367
0,3,31,1.774462,0.39242,0,1.001683,0.0,0.376566,0.0,0.376275,0.093706,0.3693,0.532334,0.0,1.0,0.015337,0.0,0,0.547852
0,3,32,1.665915,0.40432,0,1.001599,0.0,0.379341,0.0,0.377677,0.094887,0.370001,0.534666,0.0,1.0,0.015464,0.0,0,0.553223
0,3,33,1.62843,0.363994,0,1.001519,0.0,0.377806,0.0,0.376993,0.097491,0.36988,0.536987,0.0,1.0,0.015617,0.0,0,0.549805
0,3,34,1.767152,0.408152,0,1.001443,0.0,0.380841,0.0,0.378551,0.096841,0.370646,0.539296,0.0,1.0,0.01573,0.0,0,0.565918
0,3,35,1.809635,0.410457,0,1.001371,0.0,0.383802,0.0,0.380146,0.096613,0.371442,0.541594,0.0,1.0,0.015848,0.0,0,0.564941
0,3,36,1.655232,0.398652,0,1.001302,0.0,0.385287,0.0,0.381071,0.096041,0.371986,0.54388,0.0,1.0,0.015963,0.0,0,0.558105
0,3,37,1.630561,0.404555,0,1.001237,0.0,0.387214,0.0,0.382246,0.095583,0.372638,0.546155,0.0,1.0,0.01608,0.0,0,0.558105
0,3,38,1.694633,0.416082,0,1.001175,0.0,0.390101,0.0,0.383937,0.095509,0.373507,0.548419,0.0,1.0,0.016202,0.0,0,0.56543
0,3,39,1.55898,0.318237,0,1.001116,0.0,0.382914,0.0,0.380652,0.10463,0.372401,0.550671,0.0,1.0,0.01645,0.0,0,0.246582
0,4,0,1.89089,0.469864,0,1.00106,0.0,0.391609,0.0,0.385113,0.106262,0.374351,0.552912,0.0,1.0,0.016612,0.0,0,0.563477
0,4,1,1.889438,0.464856,0,1.001008,0.0,0.398934,0.0,0.3891,0.109131,0.376161,0.555142,0.0,1.0,0.016796,0.0,0,0.5625
0,4,2,1.751913,0.431963,0,1.000957,0.0,0.402237,0.0,0.391243,0.111133,0.377277,0.557361,0.0,1.0,0.016976,0.0,0,0.558594
0,4,3,1.600273,0.395548,0,1.000909,0.0,0.401568,0.0,0.391459,0.112149,0.377642,0.559568,0.0,1.0,0.017154,0.0,0,0.559082
0,4,4,1.900397,0.40979,0,1.000864,0.0,0.40239,0.0,0.392375,0.111008,0.378285,0.561765,0.0,1.0,0.017306,0.0,0,0.554688
