task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,manas,samskara_mean,moha_fraction,retrograde_fired,manas_peak_fraction
0,2,0,2.105924,0.406558,0,1.050191,0.0,0.3452,0.0,0.333323,0.035123,0.348658,0.333023,0.0,1.0,0.002902,0.0,0,0.495605
0,2,1,2.097097,0.412209,0,1.047682,0.0,0.351901,0.0,0.337267,0.033469,0.349929,0.33635,0.0,1.0,0.002868,0.0,0,0.510742
0,2,2,1.909899,0.356121,0,1.045297,0.0,0.352323,0.0,0.33821,0.032635,0.350053,0.33966,0.0,1.0,0.002842,0.0,0,0.503418
0,2,3,1.924824,0.359268,0,1.043033,0.0,0.353018,0.0,0.339262,0.032163,0.350237,0.342953,0.0,1.0,0.002831,0.0,0,0.501953
0,2,4,1.839084,0.36864,0,1.040881,0.0,0.35458,0.0,0.340731,0.031199,0.350605,0.34623,0.0,1.0,0.002817,0.0,0,0.49707
0,2,5,1.916676,0.375454,0,1.038837,0.0,0.356667,0.0,0.342467,0.03033,0.351102,0.349491,0.0,1.0,0.002801,0.0,0,0.500977
0,2,6,1.970376,0.361697,0,1.036895,0.0,0.35717,0.0,0.343429,0.029049,0.351314,0.352735,0.0,1.0,0.002777,0.0,0,0.491211
0,2,7,1.976422,0.372717,0,1.03505,0.0,0.358725,0.0,0.344893,0.028806,0.351742,0.355964,0.0,1.0,0.002764,0.0,0,0.478516
0,2,8,1.947743,0.345377,0,1.033298,0.0,0.35739,0.0,0.344918,0.027342,0.351615,0.359176,0.0,1.0,0.002734,0.0,0,0.477539
0,2,9,1.852221,0.326825,0,1.031633,0.0,0.354334,0.0,0.344013,0.028026,0.351119,0.362372,0.0,1.0,0.002733,0.0,0,0.459473
0,2,10,1.860552,0.336224,0,1.030051,0.0,0.352523,0.0,0.343623,0.027499,0.350821,0.365552,0.0,1.0,0.002718,0.0,0,0.458496
0,2,11,2.010175,0.34441,0,1.028548,0.0,0.351711,0.0,0.343663,0.02737,0.350693,0.368716,0.0,1.0,0.002709,0.0,0,0.459961
0,2,12,1.98991,0.327202,0,1.027121,0.0,0.34926,0.0,0.34284,0.028244,0.350223,0.371865,0.0,1.0,0.002715,0.0,0,0.44043
0,2,13,1.906623,0.33979,0,1.025765,0.0,0.348313,0.0,0.342687,0.028357,0.350014,0.374998,0.0,1.0,0.002714,0.0,0,0.441895
0,2,14,1.936257,0.318252,0,1.024477,0.0,0.345307,0.0,0.341465,0.029033,0.349379,0.378115,0.0,1.0,0.002723,0.0,0,0.45752
0,2,15,1.933227,0.334929,0,1.023253,0.0,0.344269,0.0,0.341139,0.028793,0.34909,0.381217,0.0,1.0,0.00272,0.0,0,0.456055
0,2,16,1.846045,0.316559,0,1.02209,0.0,0.341498,0.0,0.33991,0.028796,0.348439,0.384303,0.0,1.0,0.002721,0.0,0,0.453125
